UniqueID,NCTNumber,ConditionsID
1249,NCT04977583,3
1250,NCT04977583,11
1251,NCT04977583,60
1252,NCT03700034,215
1253,NCT03700034,216
1254,NCT03700034,217
1255,NCT00123227,13
1256,NCT00123227,218
1257,NCT00123227,3
1258,NCT06431477,189
1259,NCT06431477,3
1260,NCT00599885,3
1261,NCT00599885,5
1262,NCT00599885,154
1263,NCT02718638,180
1264,NCT02718638,3
1265,NCT02718638,5
1266,NCT01752803,1
1267,NCT01752803,39
1268,NCT01752803,3
1269,NCT01752803,60
1270,NCT00001625,39
1271,NCT00001625,3
1272,NCT00001625,219
1273,NCT02378259,39
1274,NCT02378259,5
1275,NCT02378259,3
1276,NCT02378259,220
1277,NCT02378259,221
1278,NCT06740708,3
1279,NCT06740708,59
1280,NCT06740708,222
1281,NCT02347787,3
1282,NCT02347787,5
1283,NCT02347787,39
1284,NCT02347787,223
1285,NCT02302612,5
1286,NCT02302612,74
1287,NCT02302612,3
1288,NCT02302612,23
1289,NCT03975439,84
1290,NCT03975439,11
1291,NCT03975439,3
1292,NCT01977859,39
1293,NCT01977859,87
1294,NCT01977859,3
1295,NCT01977859,5
1296,NCT01934608,3
1297,NCT01934608,21
1298,NCT01934608,5
1299,NCT01934608,8
1300,NCT06784310,224
1301,NCT06784310,59
1302,NCT06784310,3
1303,NCT01879800,225
1304,NCT01879800,3
1305,NCT01879800,5
1306,NCT01879800,21
1307,NCT01878370,5
1308,NCT01878370,3
1309,NCT01878370,170
1310,NCT01616433,47
1311,NCT01616433,5
1312,NCT01616433,3
1313,NCT01616433,226
1314,NCT01564719,39
1315,NCT01564719,43
1316,NCT01564719,5
1317,NCT01564719,3
1318,NCT01564719,21
1319,NCT04836221,227
1320,NCT04836221,11
1321,NCT04836221,3
1322,NCT04836221,228
1323,NCT01399489,180
1324,NCT01399489,3
1325,NCT01399489,5
1326,NCT01156974,5
1327,NCT01156974,3
1328,NCT01156974,158
1329,NCT00911833,5
1330,NCT00911833,229
1331,NCT00911833,3
1332,NCT00879697,230
1333,NCT00879697,3
1334,NCT00879697,5
1335,NCT00820378,231
1336,NCT00820378,5
1337,NCT00820378,3
1338,NCT00820378,60
1339,NCT00669630,87
1340,NCT00669630,3
1341,NCT00669630,5
1342,NCT00669630,39
1343,NCT00537264,5
1344,NCT00537264,74
1345,NCT00537264,3
1346,NCT00537264,102
1347,NCT00295256,7
1348,NCT00295256,33
1349,NCT00295256,3
1350,NCT00295256,232
1351,NCT00074633,21
1352,NCT00074633,3
1353,NCT00074633,43
1354,NCT00074633,13
1355,NCT06605807,233
1356,NCT06605807,5
1357,NCT06605807,234
1358,NCT06605807,3
1359,NCT06605807,96
1360,NCT00358033,5
1361,NCT00358033,23
1362,NCT00358033,3
1363,NCT00358033,235
1364,NCT00357955,5
1365,NCT00357955,3
1366,NCT00357955,23
1367,NCT00357955,236
1368,NCT00187785,237
1369,NCT00187785,3
1370,NCT00187785,5
1371,NCT00157638,5
1372,NCT00157638,3
1373,NCT00157638,60
1374,NCT00157638,238
1375,NCT00157638,239
1376,NCT01326442,1
1377,NCT01326442,3
1378,NCT01326442,60
1379,NCT01326442,39
1380,NCT06588790,240
1381,NCT06588790,168
1382,NCT06588790,75
1383,NCT06588790,5
1384,NCT06588790,3
1385,NCT00327574,3
1386,NCT00327574,87
1387,NCT00327574,39
1388,NCT00327574,5
1389,NCT00327574,127
1390,NCT01243138,39
1391,NCT01243138,176
1392,NCT01243138,23
1393,NCT01243138,11
1394,NCT01243138,3
1395,NCT04894344,3
1396,NCT04894344,138
1397,NCT04894344,13
1398,NCT03785886,3
1399,NCT03785886,195
1400,NCT03785886,196
1401,NCT03785886,197
1402,NCT00666172,72
1403,NCT00666172,11
1404,NCT00666172,39
1405,NCT00666172,23
1406,NCT00666172,3
1407,NCT00913562,165
1408,NCT00913562,5
1409,NCT01075698,3
1410,NCT00273104,241
1411,NCT00273104,11
1412,NCT00273104,3
1413,NCT00252018,11
1414,NCT00252018,3
1415,NCT00252018,21
1416,NCT00252018,87
1417,NCT01918488,189
1418,NCT01918488,3
1419,NCT06836843,242
1420,NCT06836843,215
1421,NCT06836843,32
1422,NCT00970723,243
1423,NCT00607347,3
1424,NCT03937934,5
1425,NCT03937934,19
1426,NCT03937934,39
1427,NCT03937934,3
1428,NCT03937934,162
1429,NCT03937934,102
1430,NCT03937934,244
1431,NCT03937934,132
1432,NCT03937934,71
1433,NCT05752955,245
1434,NCT05752955,33
1435,NCT05752955,32
1436,NCT05752955,212
1437,NCT05752955,217
1438,NCT05752955,7
1439,NCT05752955,3
1440,NCT06794892,153
1441,NCT06794892,59
1442,NCT06794892,3
1443,NCT06794892,23
1444,NCT02418637,246
1445,NCT02418637,247
1446,NCT02418637,248
1447,NCT06796582,155
1448,NCT06796582,249
1449,NCT06796582,250
1450,NCT06796582,11
1451,NCT06796582,10
1452,NCT03447340,251
1453,NCT03447340,5
1454,NCT03447340,3
1455,NCT03447340,252
1456,NCT05998837,180
1457,NCT05998837,13
1458,NCT05998837,3
1459,NCT00713011,189
1460,NCT00713011,3
1461,NCT00171574,3
1462,NCT00171574,24
1463,NCT00168857,3
1464,NCT00168857,189
1465,NCT00153023,189
1466,NCT00153023,3
1467,NCT03106480,11
1468,NCT03106480,56
1469,NCT04712916,13
1470,NCT06428825,180
1471,NCT06428825,253
1472,NCT06428825,10
1473,NCT02259634,56
1474,NCT02259634,11
1475,NCT02259634,3
1476,NCT02259634,254
1477,NCT01415115,94
1478,NCT01415115,7
1479,NCT05129345,3
1480,NCT05129345,40
1481,NCT05129345,7
1482,NCT05129345,255
1483,NCT05144737,11
1484,NCT05144737,13
1485,NCT05144737,101
1486,NCT05144737,3
1487,NCT05144737,19
1488,NCT05144737,45
1489,NCT05144737,39
1490,NCT05144737,77
1491,NCT05144737,81
1492,NCT05144737,138
1493,NCT06759844,11
1494,NCT06759844,256
1495,NCT06759844,3
1496,NCT06759844,23
1497,NCT02503943,7
1498,NCT02503943,77
1499,NCT02503943,39
1500,NCT02503943,257
1501,NCT01667614,1
1502,NCT01667614,24
1503,NCT01667614,68
1504,NCT02744963,8
1505,NCT02744963,258
1506,NCT02744963,5
1507,NCT02744963,3
1508,NCT05838872,66
1509,NCT05838872,84
1510,NCT05838872,5
1511,NCT05838872,3
1512,NCT01412554,11
1513,NCT01412554,3
1514,NCT01412554,170
1515,NCT01412554,102
1516,NCT00982358,3
1517,NCT00982358,1
1518,NCT00982358,154
1519,NCT06217614,69
1520,NCT06217614,11
1521,NCT06217614,3
1522,NCT06217614,259
1523,NCT04082585,260
1524,NCT04082585,22
1525,NCT04082585,3
1526,NCT04082585,5
1527,NCT04082585,51
1528,NCT04082585,39
1529,NCT05473767,261
1530,NCT05473767,144
1531,NCT05473767,262
1532,NCT05473767,5
1533,NCT05473767,77
1534,NCT00320970,24
1535,NCT00320970,3
1536,NCT01923597,24
1537,NCT01923597,3
1538,NCT04917393,3
1539,NCT04917393,7
1540,NCT04917393,125
1541,NCT04866264,5
1542,NCT04866264,3
1543,NCT04866264,263
1544,NCT04866264,264
1545,NCT04866264,22
1546,NCT00282659,154
1547,NCT00282659,3
1548,NCT00282659,23
1549,NCT00282659,5
1550,NCT01031680,1
1551,NCT01031680,87
1552,NCT01031680,3
1553,NCT01031680,265
1554,NCT00118976,266
1555,NCT00118976,24
1556,NCT01844037,3
1557,NCT01844037,155
1558,NCT01844037,11
1559,NCT01844037,198
1560,NCT04554810,5
1561,NCT04554810,3
1562,NCT04554810,40
1563,NCT04554810,267
1564,NCT04554810,173
1565,NCT00826774,39
1566,NCT00826774,21
1567,NCT00826774,125
1568,NCT00826774,3
1569,NCT00826774,5
1570,NCT04417127,56
1571,NCT04417127,268
1572,NCT04417127,3
1573,NCT04417127,5
1574,NCT05039034,269
1575,NCT05039034,102
1576,NCT05039034,3
1577,NCT05039034,11
1578,NCT05039034,40
1579,NCT05156736,270
1580,NCT05156736,13
1581,NCT05156736,3
1582,NCT05156736,102
1583,NCT00327054,21
1584,NCT00327054,3
1585,NCT00327054,11
1586,NCT00327054,271
1587,NCT00741923,77
1588,NCT00741923,39
1589,NCT00741923,125
1590,NCT00741923,5
1591,NCT00741923,3
1592,NCT04074954,85
1593,NCT04074954,5
1594,NCT04074954,3
1595,NCT04074954,39
1596,NCT04074954,272
1597,NCT04003259,81
1598,NCT04003259,3
1599,NCT04003259,40
1600,NCT04003259,5
1601,NCT06025721,162
1602,NCT06025721,13
1603,NCT06025721,51
1604,NCT06025721,3
1605,NCT06025721,86
1606,NCT04285554,13
1607,NCT01137474,7
1608,NCT01195662,7
1609,NCT03551925,3
1610,NCT03551925,273
1611,NCT06180811,212
1612,NCT06180811,39
1613,NCT06180811,33
1614,NCT06180811,32
1615,NCT04307875,3
1616,NCT04307875,11
1617,NCT04307875,274
1618,NCT04307875,275
1619,NCT06054841,144
1620,NCT06054841,33
1621,NCT06054841,276
1622,NCT00414986,7
1623,NCT00414986,60
1624,NCT00414986,3
1625,NCT00414986,43
1626,NCT01418716,13
1627,NCT01418716,3
1628,NCT01418716,40
1629,NCT01418716,277
1630,NCT01418716,278
1631,NCT02931292,113
1632,NCT02931292,39
1633,NCT02931292,5
1634,NCT02931292,23
1635,NCT02931292,3
1636,NCT02767440,39
1637,NCT02767440,279
1638,NCT02767440,3
1639,NCT02767440,5
1640,NCT02767440,23
1641,NCT03326206,11
1642,NCT03326206,125
1643,NCT03326206,3
1644,NCT03326206,260
1645,NCT03188484,280
1646,NCT03188484,179
1647,NCT03188484,3
1648,NCT03188484,11
1649,NCT02480062,3
1650,NCT02480062,5
1651,NCT02480062,43
1652,NCT02480062,281
1653,NCT02444845,282
1654,NCT01461330,283
1655,NCT01636349,7
1656,NCT01636349,3
1657,NCT01636349,39
1658,NCT01636349,125
1659,NCT02040025,11
1660,NCT03098654,284
1661,NCT03098654,13
1662,NCT03098654,3
1663,NCT00374361,13
1664,NCT00374361,3
1665,NCT00374361,74
1666,NCT00374361,102
1667,NCT01196533,217
1668,NCT01196533,5
1669,NCT01196533,74
1670,NCT01196533,19
1671,NCT01196533,285
1672,NCT01196533,286
1673,NCT01196533,287
1674,NCT00236210,231
1675,NCT00236210,5
1676,NCT00236210,3
1677,NCT00236210,60
1678,NCT00236210,39
1679,NCT03532620,288
1680,NCT03532620,3
1681,NCT03532620,40
1682,NCT01174381,5
1683,NCT01174381,3
1684,NCT01174381,102
1685,NCT01174381,170
1686,NCT01706133,102
1687,NCT01706133,289
1688,NCT01706133,11
1689,NCT01706133,3
1690,NCT01706133,290
1691,NCT01549444,3
1692,NCT01549444,5
1693,NCT01549444,291
1694,NCT00926744,3
1695,NCT00926744,23
1696,NCT00926744,5
1697,NCT00926744,292
1698,NCT01597843,3
1699,NCT01597843,60
1700,NCT01597843,154
1701,NCT01597843,11
1702,NCT00884013,3
1703,NCT00884013,5
1704,NCT00884013,176
1705,NCT00884013,293
1706,NCT00846638,294
1707,NCT00408824,52
1708,NCT00408824,271
1709,NCT00408824,60
1710,NCT00408824,3
1711,NCT00408824,11
1712,NCT00787306,295
1713,NCT00787306,3
1714,NCT00787306,60
1715,NCT00787306,5
1716,NCT03570632,46
1717,NCT03570632,296
1718,NCT00486941,3
1719,NCT00486941,7
1720,NCT00486941,39
1721,NCT00486941,23
1722,NCT00000620,72
1723,NCT00000620,22
1724,NCT00000620,21
1725,NCT00000620,3
1726,NCT00000620,13
1727,NCT00000620,11
1728,NCT00000620,163
1729,NCT01488383,297
1730,NCT01488383,3
1731,NCT02148991,3
1732,NCT02148991,298
1733,NCT02148991,11
1734,NCT02148991,299
1735,NCT02148991,198
1736,NCT05067231,300
1737,NCT05067231,22
1738,NCT05067231,3
1739,NCT05067231,5
1740,NCT05067231,39
1741,NCT03722199,301
1742,NCT02587936,180
1743,NCT02587936,5
1744,NCT02587936,3
1745,NCT02587936,302
1746,NCT02587936,7
1747,NCT00123435,22
1748,NCT00123435,11
1749,NCT00123435,60
1750,NCT00123435,3
1751,NCT00123435,39
1752,NCT00101530,22
1753,NCT00101530,162
1754,NCT00101530,3
1755,NCT00101530,11
1756,NCT00101478,22
1757,NCT00101478,162
1758,NCT00101478,11
1759,NCT00101478,3
1760,NCT00005745,22
1761,NCT00005745,11
1762,NCT00005745,162
1763,NCT00005745,3
1764,NCT05579561,186
1765,NCT05579561,3
1766,NCT05579561,303
1767,NCT05579561,221
1768,NCT05579561,304
1769,NCT04835194,305
1770,NCT04835194,13
1771,NCT04835194,3
1772,NCT06735599,306
1773,NCT06735599,19
1774,NCT06735599,307
1775,NCT06735599,308
1776,NCT06735599,309
1777,NCT06735599,310
1778,NCT06735599,311
1779,NCT06735599,312
1780,NCT06735599,313
1781,NCT06735599,77
1782,NCT06735599,314
1783,NCT06735599,315
1784,NCT06735599,16
1785,NCT06735599,316
1786,NCT06735599,221
1787,NCT06735599,317
1788,NCT00987662,39
1789,NCT00987662,3
1790,NCT05788731,318
1791,NCT05788731,319
1792,NCT05788731,260
1793,NCT05788731,320
1794,NCT00419484,7
1795,NCT00419484,3
1796,NCT00419484,23
1797,NCT00419484,24
1798,NCT00004266,24
1799,NCT04661917,180
1800,NCT04661917,161
1801,NCT03592355,155
1802,NCT03592355,3
1803,NCT03592355,11
1804,NCT03592355,102
1805,NCT03592355,321
1806,NCT03592355,60
1807,NCT06588127,322
1808,NCT06588127,3
1809,NCT06588127,59
1810,NCT06588127,323
1811,NCT06588127,252
1812,NCT00362128,3
1813,NCT00362128,22
1814,NCT00362128,11
1815,NCT00362128,271
1816,NCT01564498,3
1817,NCT01564498,21
1818,NCT01564498,38
1819,NCT01564498,39
1820,NCT01564498,221
1821,NCT00171600,3
1822,NCT00171600,324
1823,NCT06131411,13
1824,NCT04232774,325
1825,NCT06557005,3
1826,NCT06557005,5
1827,NCT06557005,326
1828,NCT06557005,168
1829,NCT06557005,327
1830,NCT06557005,43
1831,NCT06557005,39
1832,NCT06380322,3
1833,NCT06380322,7
1834,NCT06380322,40
1835,NCT06380322,22
1836,NCT06242808,328
1837,NCT06242808,7
1838,NCT06242808,3
1839,NCT06242808,40
1840,NCT06192251,171
1841,NCT06192251,5
1842,NCT06192251,39
1843,NCT06192251,3
1844,NCT06192251,162
1845,NCT05574699,260
1846,NCT05574699,11
1847,NCT05574699,3
1848,NCT05574699,158
1849,NCT05476627,84
1850,NCT05476627,3
1851,NCT05476627,11
1852,NCT05476627,329
1853,NCT05476627,39
1854,NCT05735873,330
1855,NCT05735873,3
1856,NCT05735873,7
1857,NCT05735873,39
1858,NCT02050984,39
1859,NCT02050984,5
1860,NCT02551640,13
1861,NCT02551640,288
1862,NCT02551640,3
1863,NCT02551640,331
1864,NCT02551640,39
1865,NCT06320054,33
1866,NCT06320054,32
1867,NCT06320054,332
1868,NCT06320054,31
1869,NCT01875341,7
1870,NCT01875341,24
1871,NCT01875341,3
1872,NCT01875341,198
1873,NCT04235829,3
1874,NCT04235829,13
1875,NCT04235829,333
1876,NCT04235829,113
1877,NCT04235829,334
1878,NCT06406192,11
1879,NCT06406192,335
1880,NCT06406192,336
1881,NCT06406192,3
1882,NCT06406192,337
1883,NCT04159558,3
1884,NCT04159558,5
1885,NCT04159558,155
1886,NCT04159558,338
1887,NCT04159558,173
1888,NCT04159558,39
1889,NCT03916016,260
1890,NCT03916016,3
1891,NCT03916016,5
1892,NCT03916016,21
1893,NCT03916016,43
1894,NCT03916016,39
1895,NCT00298129,11
1896,NCT00298129,68
1897,NCT00298129,192
1898,NCT00298129,339
1899,NCT03767556,340
1900,NCT03767556,5
1901,NCT03767556,3
1902,NCT00001368,341
1903,NCT00001368,269
1904,NCT00001368,11
1905,NCT00001368,21
1906,NCT00001368,3
1907,NCT01047982,33
1908,NCT00231387,342
1909,NCT01565564,17
1910,NCT00660309,1
1911,NCT06460272,3
1912,NCT06460272,103
1913,NCT06460272,125
1914,NCT06460272,39
1915,NCT01651065,90
1916,NCT01651065,74
1917,NCT01651065,39
1918,NCT01651065,3
1919,NCT01651065,23
1920,NCT00432029,46
1921,NCT00432029,3
1922,NCT00432029,21
1923,NCT00432029,343
1924,NCT03244579,344
1925,NCT00434499,3
1926,NCT00434499,39
1927,NCT00434499,7
1928,NCT00434499,105
1929,NCT02600338,3
1930,NCT02600338,87
1931,NCT02600338,23
1932,NCT02600338,5
1933,NCT02600338,125
1934,NCT02572414,75
1935,NCT02572414,87
1936,NCT02572414,5
1937,NCT02572414,3
1938,NCT02572414,345
1939,NCT06489002,346
1940,NCT06489002,347
1941,NCT06489002,13
1942,NCT06489002,3
1943,NCT00144937,230
1944,NCT00144937,21
1945,NCT00144937,3
1946,NCT00144937,11
1947,NCT00144937,176
1948,NCT04219787,153
1949,NCT04219787,13
1950,NCT04219787,3
1951,NCT04219787,40
1952,NCT04219787,198
1953,NCT02024399,279
1954,NCT02024399,7
1955,NCT02024399,21
1956,NCT02024399,3
1957,NCT06615076,348
1958,NCT06615076,168
1959,NCT06615076,349
1960,NCT02418091,161
1961,NCT02418091,350
1962,NCT00021918,22
1963,NCT00021918,72
1964,NCT00021918,162
1965,NCT00021918,164
1966,NCT00021918,3
1967,NCT00021918,11
1968,NCT03314467,11
1969,NCT03314467,241
1970,NCT01422421,7
1971,NCT01422421,154
1972,NCT01422421,3
1973,NCT01422421,23
1974,NCT02795910,11
1975,NCT02795910,3
1976,NCT02795910,155
1977,NCT02795910,170
1978,NCT02795910,351
1979,NCT00403091,83
1980,NCT00859638,352
1981,NCT00859638,47
1982,NCT00859638,5
1983,NCT00859638,3
1984,NCT00859638,353
1985,NCT06453382,3
1986,NCT06453382,5
1987,NCT06453382,173
1988,NCT06453382,354
1989,NCT06822439,332
1990,NCT06822439,355
1991,NCT06822439,5
1992,NCT06822439,3
1993,NCT00109369,11
1994,NCT00225628,11
1995,NCT00225628,154
1996,NCT00225628,131
1997,NCT00225628,3
1998,NCT00225628,60
1999,NCT00469365,5
2000,NCT00469365,3
2001,NCT00469365,60
2002,NCT00469365,162
2003,NCT00469365,43
2004,NCT00469365,356
2005,NCT00430755,3
2006,NCT00430755,5
2007,NCT00430755,21
2008,NCT00430755,357
2009,NCT00430755,358
2010,NCT00324350,72
2011,NCT00324350,22
2012,NCT00324350,21
2013,NCT00324350,3
2014,NCT00324350,11
2015,NCT00324350,163
2016,NCT00084110,47
2017,NCT00084110,11
2018,NCT00084110,359
2019,NCT00084110,3
2020,NCT00084110,43
2021,NCT00084110,360
2022,NCT02928666,1
2023,NCT02928666,361
2024,NCT02928666,131
2025,NCT02928666,3
2026,NCT02928666,132
2027,NCT00007098,22
2028,NCT00007098,3
2029,NCT00007098,39
2030,NCT00007098,105
2031,NCT00007098,11
2032,NCT06231225,362
2033,NCT06231225,5
2034,NCT06231225,3
2035,NCT06231225,267
2036,NCT06231225,363
2037,NCT00224237,5
2038,NCT00224237,3
2039,NCT00224237,173
2040,NCT00224237,74
2041,NCT00224237,102
2042,NCT00224237,47
2043,NCT03993145,212
2044,NCT03993145,33
2045,NCT00147251,87
2046,NCT00147251,3
2047,NCT00147251,60
2048,NCT00147251,5
2049,NCT00147251,341
2050,NCT04716244,212
2051,NCT04716244,33
2052,NCT01124656,13
2053,NCT04082091,22
2054,NCT04082091,364
2055,NCT04082091,208
2056,NCT04082091,122
2057,NCT04082091,365
2058,NCT02977884,22
2059,NCT02977884,11
2060,NCT02977884,3
2061,NCT02977884,40
2062,NCT02977884,81
2063,NCT06735859,59
2064,NCT06735859,3
2065,NCT06735859,366
2066,NCT06735859,22
2067,NCT03025451,22
2068,NCT03025451,11
2069,NCT03025451,3
2070,NCT03025451,40
2071,NCT03025451,81
2072,NCT01371747,180
2073,NCT01371747,3
2074,NCT01371747,367
2075,NCT03549754,7
2076,NCT03549754,3
2077,NCT03549754,180
2078,NCT03549754,155
2079,NCT00134160,3
2080,NCT00134160,22
2081,NCT01499108,7
2082,NCT00231530,39
2083,NCT00231530,13
2084,NCT00231530,368
2085,NCT05268926,66
2086,NCT06615609,369
2087,NCT06615609,3
2088,NCT06615609,11
2089,NCT06615609,60
2090,NCT02013843,370
2091,NCT02013843,23
2092,NCT02013843,3
2093,NCT02013843,5
2094,NCT02013843,371
2095,NCT02035566,155
2096,NCT02035566,206
2097,NCT02035566,3
2098,NCT02035566,11
2099,NCT01806506,113
2100,NCT01806506,271
2101,NCT01806506,11
2102,NCT01806506,23
2103,NCT01806506,3
2104,NCT01983813,11
2105,NCT01983813,3
2106,NCT01983813,154
2107,NCT01983813,179
2108,NCT01983813,102
2109,NCT00882336,295
2110,NCT00882336,60
2111,NCT00882336,3
2112,NCT00882336,5
2113,NCT00882336,39
2114,NCT00882336,176
2115,NCT01821053,31
2116,NCT01821053,94
2117,NCT06451458,11
2118,NCT06451458,260
2119,NCT02478853,13
2120,NCT02478853,39
2121,NCT02478853,3
2122,NCT02478853,40
2123,NCT02478853,22
2124,NCT02478853,176
2125,NCT06590649,7
2126,NCT06590649,3
2127,NCT06590649,40
2128,NCT06590649,81
2129,NCT05285085,22
2130,NCT05285085,372
2131,NCT05285085,102
2132,NCT05285085,3
2133,NCT05285085,11
2134,NCT05285085,40
2135,NCT06526650,7
2136,NCT06526650,3
2137,NCT06526650,40
2138,NCT06526650,81
2139,NCT06526273,7
2140,NCT06526273,3
2141,NCT06526273,40
2142,NCT06526273,81
2143,NCT02317003,373
2144,NCT02317003,22
2145,NCT02317003,3
2146,NCT02317003,21
2147,NCT02317003,13
2148,NCT05753696,62
2149,NCT05753696,374
2150,NCT05753696,283
2151,NCT05753696,161
2152,NCT06284681,39
2153,NCT06284681,331
2154,NCT06284681,3
2155,NCT06284681,101
2156,NCT06284681,7
2157,NCT06284681,23
2158,NCT00376181,7
2159,NCT06687044,33
2160,NCT06687044,144
2161,NCT06687044,375
2162,NCT06687044,376
2163,NCT00210275,377
2164,NCT00210275,378
2165,NCT00210275,3
2166,NCT00210275,13
2167,NCT05736484,3
2168,NCT05736484,5
2169,NCT05736484,155
2170,NCT05736484,379
2171,NCT05736484,380
2172,NCT05645653,162
2173,NCT05645653,381
2174,NCT05645653,5
2175,NCT05645653,71
2176,NCT05645653,173
2177,NCT05645653,382
2178,NCT05645653,3
2179,NCT05619406,3
2180,NCT05619406,309
2181,NCT05619406,40
2182,NCT05619406,383
2183,NCT05619406,5
2184,NCT05619406,384
2185,NCT00422630,271
2186,NCT00422630,39
2187,NCT00422630,105
2188,NCT00422630,3
2189,NCT00422630,5
2190,NCT01684748,77
2191,NCT01684748,202
2192,NCT01684748,331
2193,NCT01684748,3
2194,NCT05132725,46
2195,NCT05132725,385
2196,NCT00847899,3
2197,NCT00847899,386
2198,NCT03742219,22
2199,NCT03742219,11
2200,NCT03742219,3
2201,NCT03742219,40
2202,NCT03742219,81
2203,NCT06471595,387
2204,NCT06471595,388
2205,NCT06471595,3
2206,NCT06471595,23
2207,NCT06471595,51
2208,NCT06471595,1
2209,NCT04761016,5
2210,NCT04761016,3
2211,NCT04761016,84
2212,NCT04761016,39
2213,NCT04761016,260
2214,NCT00173940,389
2215,NCT00173940,3
2216,NCT00173940,5
2217,NCT00173940,39
2218,NCT00173940,390
2219,NCT03313024,31
2220,NCT03313024,391
2221,NCT03313024,181
2222,NCT04459936,392
2223,NCT04459936,22
2224,NCT04459936,40
2225,NCT04459936,3
2226,NCT04459936,5
2227,NCT04459936,393
2228,NCT04456192,39
2229,NCT04456192,40
2230,NCT04456192,3
2231,NCT04456192,7
2232,NCT04456192,136
2233,NCT04392284,105
2234,NCT04392284,39
2235,NCT04392284,5
2236,NCT04392284,3
2237,NCT04392284,40
2238,NCT04392284,125
2239,NCT04451109,394
2240,NCT04451109,395
2241,NCT04451109,396
2242,NCT04451109,397
2243,NCT04451109,33
2244,NCT04451109,398
2245,NCT05379296,288
2246,NCT05379296,399
2247,NCT05379296,3
2248,NCT05379296,138
2249,NCT00921960,400
2250,NCT00921960,372
2251,NCT00921960,3
2252,NCT00921960,5
2253,NCT00921960,39
2254,NCT05086549,161
2255,NCT05086549,62
2256,NCT05086549,122
2257,NCT00236626,39
2258,NCT00236626,13
2259,NCT00236626,368
2260,NCT03800901,5
2261,NCT03800901,3
2262,NCT03800901,43
2263,NCT03800901,132
2264,NCT03800901,173
2265,NCT03800901,239
2266,NCT03800901,155
2267,NCT04088552,401
2268,NCT03740074,81
2269,NCT03740074,5
2270,NCT03740074,3
2271,NCT03740074,40
2272,NCT03740074,22
2273,NCT00641550,31
2274,NCT00641550,33
2275,NCT01643811,402
2276,NCT03047668,7
2277,NCT03047668,147
2278,NCT03047668,39
2279,NCT03047668,23
2280,NCT03047668,3
2281,NCT03047668,125
2282,NCT06310148,13
2283,NCT06310148,3
2284,NCT06310148,260
2285,NCT06310148,403
2286,NCT06310148,404
2287,NCT03161327,405
2288,NCT03161327,406
2289,NCT03161327,176
2290,NCT03161327,5
2291,NCT03161327,21
2292,NCT03161327,3
2293,NCT03119142,407
2294,NCT03119142,221
2295,NCT03119142,408
2296,NCT03119142,39
2297,NCT03119142,5
2298,NCT03119142,3
2299,NCT02499185,409
2300,NCT02499185,10
2301,NCT02499185,39
2302,NCT02499185,410
2303,NCT02499185,11
2304,NCT02499185,411
2305,NCT02499185,21
2306,NCT05198674,3
2307,NCT05198674,218
2308,NCT05198674,22
2309,NCT05198674,84
2310,NCT05198674,11
2311,NCT06771024,59
2312,NCT06771024,412
2313,NCT06771024,413
2314,NCT06771024,3
2315,NCT06771024,23
2316,NCT06094491,175
2317,NCT06094491,3
2318,NCT06094491,414
2319,NCT06094491,102
2320,NCT06094491,86
2321,NCT06094491,415
2322,NCT06094491,39
2323,NCT01071967,155
2324,NCT01071967,163
2325,NCT01071967,11
2326,NCT01071967,173
2327,NCT01071967,3
2328,NCT01071967,21
2329,NCT04302974,3
2330,NCT04302974,11
2331,NCT04302974,22
2332,NCT04302974,416
2333,NCT04302974,417
2334,NCT04302974,418
2335,NCT00979225,3
2336,NCT00979225,11
2337,NCT00979225,102
2338,NCT00979225,419
2339,NCT00979225,155
2340,NCT00979225,173
2341,NCT00001723,11
2342,NCT00001723,3
2343,NCT00001723,420
2344,NCT00001723,39
2345,NCT00001723,421
2346,NCT02136758,87
2347,NCT02136758,154
2348,NCT02136758,3
2349,NCT02136758,5
2350,NCT02136758,39
2351,NCT01900470,39
2352,NCT01900470,5
2353,NCT01900470,3
2354,NCT01900470,422
2355,NCT00608387,22
2356,NCT00608387,13
2357,NCT00608387,3
2358,NCT00608387,39
2359,NCT00608387,423
2360,NCT02320461,11
2361,NCT02320461,22
2362,NCT00746460,39
2363,NCT00746460,373
2364,NCT00746460,23
2365,NCT00746460,3
2366,NCT00746460,424
2367,NCT00746460,5
2368,NCT02218931,425
2369,NCT02218931,39
2370,NCT02218931,426
2371,NCT02218931,19
2372,NCT02218931,105
2373,NCT02218931,33
2374,NCT02218931,427
2375,NCT02218931,428
2376,NCT05477511,297
2377,NCT05477511,168
2378,NCT05477511,429
2379,NCT05477511,430
2380,NCT05477511,11
2381,NCT05477511,22
2382,NCT05477511,431
2383,NCT05477511,3
2384,NCT04058951,432
2385,NCT04058951,11
2386,NCT04058951,13
2387,NCT04058951,46
2388,NCT04058951,433
2389,NCT04058951,3
2390,NCT04058951,434
2391,NCT04058951,435
2392,NCT04058951,417
2393,NCT00024583,22
2394,NCT00024583,162
2395,NCT00024583,11
2396,NCT00024583,164
2397,NCT00024583,105
2398,NCT00024583,39
2399,NCT00024583,3
2400,NCT04705779,162
2401,NCT04705779,102
2402,NCT04705779,51
2403,NCT04705779,3
2404,NCT04705779,39
2405,NCT04705779,77
2406,NCT04705779,436
2407,NCT02490553,437
2408,NCT02490553,3
2409,NCT02490553,11
2410,NCT02490553,40
2411,NCT02490553,206
2412,NCT06248190,65
2413,NCT06248190,3
